"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 09:00","2023","10","18","09:00","12.8","","8.0","","72","","0.0","","24","","8","","","","101.53","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 10:00","2023","10","18","10:00","12.8","","8.2","","74","","0.0","","23","","11","","","","101.54","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 11:00","2023","10","18","11:00","13.8","","8.6","","71","","0.0","","21","","11","","","","101.55","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 12:00","2023","10","18","12:00","13.6","","8.1","","69","","0.0","","23","","11","","","","101.50","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 13:00","2023","10","18","13:00","14.0","","8.3","","68","","0.0","","24","","11","","","","101.46","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 14:00","2023","10","18","14:00","14.5","","7.5","","63","","0.0","","25","","11","","","","101.44","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 15:00","2023","10","18","15:00","14.3","","6.8","","61","","0.0","","24","","9","","","","101.42","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 16:00","2023","10","18","16:00","13.7","","8.2","","69","","0.0","","23","","12","","","","101.41","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 17:00","2023","10","18","17:00","12.9","","8.0","","72","","0.0","","23","","9","","","","101.40","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 18:00","2023","10","18","18:00","12.5","","8.4","","76","","0.0","","22","","6","","","","101.42","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 19:00","2023","10","18","19:00","12.2","","8.3","","77","","0.0","","21","","3","","","","101.42","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 20:00","2023","10","18","20:00","12.1","","7.8","","75","","0.0","","21","","5","","","","101.44","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 21:00","2023","10","18","21:00","12.1","","7.7","","74","","0.0","","21","","6","","","","101.44","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 22:00","2023","10","18","22:00","11.9","","8.1","","78","","0.0","","22","","8","","","","101.43","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-18 23:00","2023","10","18","23:00","11.7","","8.1","","78","","0.0","","21","","7","","","","101.41","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 00:00","2023","10","19","00:00","11.7","","7.8","","77","","0.0","","20","","10","","","","101.41","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 01:00","2023","10","19","01:00","11.6","","7.8","","77","","0.0","","21","","9","","","","101.39","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 02:00","2023","10","19","02:00","11.2","","7.8","","80","","0.0","","25","","4","","","","101.39","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 03:00","2023","10","19","03:00","11.1","","7.6","","79","","0.0","","25","","4","","","","101.38","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 04:00","2023","10","19","04:00","10.5","","7.8","","84","","0.0","","21","","3","","","","101.35","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 05:00","2023","10","19","05:00","10.7","","7.5","","81","","0.0","","18","","4","","","","101.35","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 06:00","2023","10","19","06:00","11.3","","7.2","","76","","0.0","","18","","7","","","","101.33","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 07:00","2023","10","19","07:00","11.0","","6.8","","75","","0.0","","23","","4","","","","101.36","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 08:00","2023","10","19","08:00","12.5","","7.1","","70","","0.0","","23","","6","","","","101.36","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 09:00","2023","10","19","09:00","13.6","","7.1","","65","","0.0","","25","","9","","","","101.35","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 10:00","2023","10","19","10:00","14.5","","5.4","","54","","0.0","","23","","13","","","","101.29","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 11:00","2023","10","19","11:00","14.9","","5.1","","52","","0.0","","21","","15","","","","101.22","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 12:00","2023","10","19","12:00","15.5","","4.9","","49","","0.0","","20","","13","","","","101.13","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 13:00","2023","10","19","13:00","15.4","","4.2","","47","","0.0","","19","","13","","","","101.03","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 14:00","2023","10","19","14:00","15.8","","4.5","","47","","0.0","","20","","13","","","","100.94","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 15:00","2023","10","19","15:00","15.4","","4.5","","48","","0.0","","21","","11","","","","100.91","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 16:00","2023","10","19","16:00","15.0","","5.9","","55","","0.0","","25","","4","","","","100.88","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 17:00","2023","10","19","17:00","12.7","","8.9","","78","","0.0","","30","","2","","","","100.82","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 18:00","2023","10","19","18:00","10.6","","8.1","","85","","0.0","","","","0","","","","100.80","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 19:00","2023","10","19","19:00","10.3","","8.3","","88","","0.0","","","","0","","","","100.78","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 20:00","2023","10","19","20:00","10.5","","8.3","","87","","0.0","","0","","1","","","","100.73","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 21:00","2023","10","19","21:00","10.4","","8.1","","86","","0.0","","","","0","","","","100.67","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 22:00","2023","10","19","22:00","12.6","","8.6","","77","","0.0","","15","","5","","","","100.63","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-19 23:00","2023","10","19","23:00","12.6","","8.2","","75","","0.0","","15","","6","","","","100.57","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 00:00","2023","10","20","00:00","12.9","","7.9","","71","","0.0","","15","","7","","","","100.52","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 01:00","2023","10","20","01:00","12.3","","8.1","","76","","0.0","","14","","7","","","","100.46","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 02:00","2023","10","20","02:00","12.3","","8.4","","77","","0.0","","14","","10","","","","100.40","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 03:00","2023","10","20","03:00","12.4","","8.5","","77","","0.0","","14","","10","","","","100.35","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 04:00","2023","10","20","04:00","12.6","","8.6","","76","","0.0","","13","","12","","","","100.29","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 05:00","2023","10","20","05:00","12.5","","8.6","","77","","0.0","","13","","12","","","","100.26","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 06:00","2023","10","20","06:00","12.7","","8.7","","77","","0.0","","13","","14","","","","100.20","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 07:00","2023","10","20","07:00","12.7","","8.9","","77","","0.0","","13","","13","","","","100.20","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 08:00","2023","10","20","08:00","13.0","","9.2","","78","","0.0","","13","","11","","","","100.18","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 09:00","2023","10","20","09:00","13.8","","9.6","","75","","0.0","","13","","10","","","","100.14","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 10:00","2023","10","20","10:00","16.1","","9.6","","65","","0.0","","13","","14","","","","100.09","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 11:00","2023","10","20","11:00","17.5","","10.3","","63","","0.0","","12","","14","","","","99.99","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 12:00","2023","10","20","12:00","17.9","","10.5","","62","","0.0","","14","","16","","","","99.88","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 13:00","2023","10","20","13:00","17.9","","10.4","","61","","0.0","","14","","15","","","","99.84","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 14:00","2023","10","20","14:00","18.0","","10.8","","63","","0.0","","13","","13","","","","99.79","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 15:00","2023","10","20","15:00","17.8","","10.6","","63","","0.0","","13","","20","","","","99.77","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 16:00","2023","10","20","16:00","16.4","","11.3","","72","","0.0","","13","","20","","","","99.71","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 17:00","2023","10","20","17:00","15.5","","11.5","","77","","0.0","","13","","19","","","","99.71","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 18:00","2023","10","20","18:00","15.0","","11.8","","81","","0.0","","12","","13","","","","99.69","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 19:00","2023","10","20","19:00","14.3","","11.5","","83","","0.0","","13","","13","","","","99.58","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 20:00","2023","10","20","20:00","14.3","","11.9","","86","","0.0","","13","","15","","","","99.54","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 21:00","2023","10","20","21:00","14.4","","11.8","","85","","0.0","","12","","12","","","","99.51","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 22:00","2023","10","20","22:00","13.9","","11.5","","85","","0.0","","12","","11","","","","99.44","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-20 23:00","2023","10","20","23:00","14.1","","11.8","","86","","0.0","","12","","14","","","","99.37","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 00:00","2023","10","21","00:00","14.0","","11.6","","86","","0.0","","7","","3","","","","99.31","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 01:00","2023","10","21","01:00","13.5","","11.6","","88","","0.0","","6","","8","","","","99.22","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 02:00","2023","10","21","02:00","13.3","","11.9","","91","","0.0","","5","","4","","","","99.13","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 03:00","2023","10","21","03:00","12.9","","12.1","","95","","0.0","","6","","6","","","","99.07","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 04:00","2023","10","21","04:00","12.5","","12.1","","97","","0.0","","2","","5","","","","99.02","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 05:00","2023","10","21","05:00","12.8","","12.4","","97","","0.0","","6","","1","","","","98.97","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 06:00","2023","10","21","06:00","12.9","","12.5","","98","","0.5","","4","","5","","","","98.89","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 07:00","2023","10","21","07:00","12.9","","12.5","","98","","1.3","","","","0","","","","98.87","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 08:00","2023","10","21","08:00","13.5","","13.0","","97","","1.0","","15","","7","","","","98.84","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 09:00","2023","10","21","09:00","13.6","","12.8","","95","","0.2","","14","","4","","","","98.76","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 10:00","2023","10","21","10:00","13.7","","12.9","","95","","0.2","","14","","5","","","","98.70","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 11:00","2023","10","21","11:00","14.0","","13.1","","94","","0.2","","12","","5","","","","98.62","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 12:00","2023","10","21","12:00","13.9","","12.7","","92","","0.2","","5","","3","","","","98.53","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 13:00","2023","10","21","13:00","13.5","","12.8","","96","","1.1","","30","","9","","","","98.47","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 14:00","2023","10","21","14:00","13.6","","12.8","","95","","1.0","","29","","10","","","","98.42","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 15:00","2023","10","21","15:00","13.6","","12.9","","95","","0.6","","29","","11","","","","98.41","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 16:00","2023","10","21","16:00","13.6","","12.9","","96","","0.8","","29","","13","","","","98.40","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 17:00","2023","10","21","17:00","13.2","","12.5","","95","","0.8","","28","","14","","","","98.43","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 18:00","2023","10","21","18:00","13.2","","12.4","","95","","1.4","","28","","17","","","","98.45","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 19:00","2023","10","21","19:00","12.8","","12.0","","95","","0.7","","28","","21","","","","98.46","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 20:00","2023","10","21","20:00","11.6","","10.6","","94","","0.6","","28","","19","","","","98.50","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 21:00","2023","10","21","21:00","10.5","","9.3","","92","","0.0","","27","","21","","","","98.55","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 22:00","2023","10","21","22:00","10.1","","8.6","","90","","0.0","","27","","20","","","","98.58","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-21 23:00","2023","10","21","23:00","9.4","","8.1","","92","","0.6","","28","","17","","","","98.62","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 00:00","2023","10","22","00:00","8.7","","7.6","","92","","0.8","","27","","20","","","","98.66","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 01:00","2023","10","22","01:00","8.3","","6.8","","90","","0.2","","27","","24","","","","98.70","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 02:00","2023","10","22","02:00","7.8","","6.0","","89","","0.0","","27","","23","","","","98.76","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 03:00","2023","10","22","03:00","7.2","","5.5","","89","","0.0","","26","","22","","","","98.82","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 04:00","2023","10","22","04:00","6.8","","5.1","","89","","0.0","","26","","21","","","","98.91","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 05:00","2023","10","22","05:00","6.3","","4.9","","91","","0.3","","26","","21","","","","98.99","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 06:00","2023","10","22","06:00","5.9","","4.8","","92","","1.1","","26","","22","","","","99.06","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 07:00","2023","10","22","07:00","6.0","","4.7","","92","","0.5","","26","","24","","","","99.15","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 08:00","2023","10","22","08:00","5.9","","4.8","","93","","0.3","","26","","20","","","","99.24","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 09:00","2023","10","22","09:00","5.9","","4.8","","93","","0.5","","25","","24","","","","99.30","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 10:00","2023","10","22","10:00","5.9","","4.8","","92","","0.2","","25","","21","","","","99.37","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 11:00","2023","10","22","11:00","6.0","","4.7","","91","","0.4","","25","","22","","","","99.44","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 12:00","2023","10","22","12:00","6.3","","5.1","","92","","0.2","","26","","21","","","","99.47","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 13:00","2023","10","22","13:00","6.3","","5.4","","93","","0.5","","25","","17","","","","99.52","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 14:00","2023","10","22","14:00","6.3","","5.6","","95","","0.5","","26","","19","","","","99.57","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 15:00","2023","10","22","15:00","6.4","","5.6","","95","","0.9","","25","","18","","","","99.69","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 16:00","2023","10","22","16:00","6.7","","6.1","","96","","0.8","","24","","13","","","","99.80","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 17:00","2023","10","22","17:00","7.1","","6.6","","97","","0.6","","25","","12","","","","99.92","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 18:00","2023","10","22","18:00","7.7","","7.4","","98","","0.3","","","","0","","","","100.08","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 19:00","2023","10","22","19:00","8.5","","8.1","","97","","0.3","","29","","4","","","","100.21","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 20:00","2023","10","22","20:00","9.0","","8.1","","94","","0.3","","31","","7","","","","100.34","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 21:00","2023","10","22","21:00","8.7","","7.6","","93","","0.2","","30","","10","","","","100.46","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 22:00","2023","10","22","22:00","8.1","","7.4","","95","","0.4","","29","","8","","","","100.56","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-22 23:00","2023","10","22","23:00","7.8","","6.8","","94","","0.2","","29","","11","","","","100.66","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 00:00","2023","10","23","00:00","7.5","","6.5","","93","","0.2","","29","","10","","","","100.75","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 01:00","2023","10","23","01:00","7.2","","5.9","","92","","0.0","","28","","12","","","","100.84","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 02:00","2023","10","23","02:00","6.9","","5.5","","91","","0.0","","29","","12","","","","100.91","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 03:00","2023","10","23","03:00","6.9","","5.5","","91","","0.0","","28","","10","","","","100.98","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 04:00","2023","10","23","04:00","6.7","","5.6","","92","","0.0","","27","","11","","","","101.07","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 05:00","2023","10","23","05:00","6.6","","5.4","","92","","0.0","","25","","12","","","","101.17","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 06:00","2023","10","23","06:00","6.5","","5.4","","93","","0.0","","25","","13","","","","101.26","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 07:00","2023","10","23","07:00","6.3","","5.7","","96","","0.0","","26","","13","","","","101.40","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 08:00","2023","10","23","08:00","6.5","","5.9","","96","","0.0","","26","","12","","","","101.49","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 09:00","2023","10","23","09:00","6.6","","5.3","","92","","0.0","","25","","12","","","","101.57","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 10:00","2023","10","23","10:00","7.1","","5.8","","91","","0.0","","24","","12","","","","101.63","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 11:00","2023","10","23","11:00","8.1","","5.7","","85","","0.0","","25","","14","","","","101.65","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 12:00","2023","10","23","12:00","7.8","","5.1","","83","","0.0","","24","","15","","","","101.69","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 13:00","2023","10","23","13:00","9.3","","5.1","","75","","0.0","","24","","17","","","","101.69","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 14:00","2023","10","23","14:00","9.3","","4.4","","72","","0.0","","23","","13","","","","101.71","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 15:00","2023","10","23","15:00","10.0","","4.5","","68","","0.0","","22","","11","","","","101.74","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 16:00","2023","10","23","16:00","9.6","","4.6","","71","","0.0","","22","","10","","","","101.77","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 17:00","2023","10","23","17:00","8.6","","4.3","","74","","0.0","","22","","7","","","","101.80","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 18:00","2023","10","23","18:00","6.3","","4.5","","88","","0.0","","20","","5","","","","101.84","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 19:00","2023","10","23","19:00","6.8","","4.2","","83","","0.0","","21","","6","","","","101.89","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 20:00","2023","10","23","20:00","5.8","","3.5","","85","","0.0","","25","","7","","","","101.90","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 21:00","2023","10","23","21:00","3.3","","2.2","","93","","0.0","","","","0","","","","101.91","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 22:00","2023","10","23","22:00","3.6","","3.1","","97","","0.0","","18","","4","","","","101.94","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-23 23:00","2023","10","23","23:00","3.5","","3.1","","98","","0.0","","19","","5","","","","101.96","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 00:00","2023","10","24","00:00","3.9","","2.8","","92","","0.0","","20","","6","","","","101.98","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 01:00","2023","10","24","01:00","3.5","","2.6","","94","","0.0","","21","","6","","","","102.01","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 02:00","2023","10","24","02:00","4.0","","3.5","","96","","0.0","","20","","5","","","","102.00","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 03:00","2023","10","24","03:00","4.9","","3.6","","91","","0.0","","22","","6","","","","102.01","","","","","","NA"
"-73.93","45.43","STE-ANNE-DE-BELLEVUE 1","702FHL8","2023-10-24 04:00","2023","10","24","04:00","5.7","","3.2","","84","","0.0","","21","","7","","","","102.08","","","","","","NA"
